chrom	length	bases	mean	min	max
1	41732233	2283079224	54.71	0	31593
2	47849963	2064018092	43.14	0	11430
3	50382502	2218585820	44.03	0	17184
4	39677845	1710840486	43.12	0	5161
5	46702114	2259243613	48.38	0	36470
6	36371416	1549827032	42.61	0	11256
7	35460007	2211455745	62.36	0	31856
8	40988899	1691129693	41.26	0	9774
9	56381885	2561827335	45.44	0	13088
ML552055	47661	203873	4.28	0	91
ML552056	46909	1472122	31.38	0	167
ML552057	40232	12656213	314.58	0	9589
ML552058	28202	5677646	201.32	0	3935
ML552059	21634	1350598	62.43	0	1770
total	395731502	18571367492	46.93	0	36470
