chrom	length	bases	mean	min	max
1	41732233	1295063349	31.03	0	27543
2	47849963	1284465792	26.84	0	20140
3	50382502	1297137787	25.75	0	20551
4	39677845	1155931224	29.13	0	22189
5	46702114	1335217748	28.59	0	24534
6	36371416	1120723444	30.81	0	41998
7	35460007	1259662215	35.52	0	26797
8	40988899	1108217131	27.04	0	21227
9	56381885	2043324085	36.24	0	22590
ML552055	47661	82900	1.74	0	22
ML552056	46909	854666	18.22	0	127
ML552057	40232	12799740	318.15	0	18200
ML552058	28202	2257543	80.05	0	1874
ML552059	21634	881965	40.77	0	1366
total	395731502	11916619589	30.11	0	41998
