chrom	length	bases	mean	min	max
1	41732233	1154777708	27.67	0	26346
2	47849963	1136101714	23.74	0	25893
3	50382502	1092859986	21.69	0	27748
4	39677845	1002097709	25.26	0	28451
5	46702114	1130083551	24.20	0	26142
6	36371416	990500513	27.23	0	32318
7	35460007	1035141742	29.19	0	26365
8	40988899	904069510	22.06	0	27738
9	56381885	1947147604	34.53	0	29331
ML552055	47661	119960	2.52	0	52
ML552056	46909	1040114	22.17	0	239
ML552057	40232	2587960	64.33	0	1183
ML552058	28202	1596156	56.60	0	1249
ML552059	21634	643397	29.74	0	982
total	395731502	10398767624	26.28	0	32318
