chrom	length	bases	mean	min	max
1	41732233	1939834249	46.48	0	27364
2	47849963	1758857271	36.76	0	10879
3	50382502	1913963304	37.99	0	16386
4	39677845	1418015099	35.74	0	12300
5	46702114	1811678598	38.79	0	19442
6	36371416	1479526589	40.68	0	9135
7	35460007	1576902827	44.47	0	9348
8	40988899	1426252450	34.80	0	7097
9	56381885	2209787836	39.19	0	6604
ML552055	47661	1324856	27.80	0	75
ML552056	46909	1273599	27.15	0	160
ML552057	40232	21411961	532.21	0	22311
ML552058	28202	2623779	93.04	0	1610
ML552059	21634	47553	2.20	0	85
total	395731502	15561499971	39.32	0	27364
