chrom	length	bases	mean	min	max
1	41732233	1513480601	36.27	0	28025
2	47849963	1569837820	32.81	0	15408
3	50382502	1599502237	31.75	0	21911
4	39677845	1366869554	34.45	0	15312
5	46702114	1569784263	33.61	0	17665
6	36371416	1340840633	36.87	0	17472
7	35460007	1480010238	41.74	0	34393
8	40988899	1330090259	32.45	0	16377
9	56381885	2218638122	39.35	0	17126
ML552055	47661	1224306	25.69	0	85
ML552056	46909	1064120	22.68	0	162
ML552057	40232	13034026	323.97	0	20986
ML552058	28202	2837917	100.63	0	2332
ML552059	21634	12847	0.59	0	24
total	395731502	14007226943	35.40	0	34393
