chrom	length	bases	mean	min	max
1	41732233	1280346320	30.68	0	26622
2	47849963	1298087530	27.13	0	23232
3	50382502	1266292132	25.13	0	24797
4	39677845	1116426631	28.14	0	24840
5	46702114	1281992910	27.45	0	23294
6	36371416	987059705	27.14	0	26624
7	35460007	1251606625	35.30	0	26671
8	40988899	1034966345	25.25	0	25507
9	56381885	2065767834	36.64	0	26154
ML552055	47661	91502	1.92	0	27
ML552056	46909	1124031	23.96	0	222
ML552057	40232	3511651	87.29	0	1797
ML552058	28202	3257252	115.50	0	2543
ML552059	21634	943586	43.62	0	1403
total	395731502	11591474054	29.29	0	26671
