chrom	length	bases	mean	min	max
1	41732233	1843535143	44.18	0	26727
2	47849963	1856361413	38.80	0	7868
3	50382502	1894010221	37.59	0	10354
4	39677845	1483098351	37.38	0	7872
5	46702114	1977359230	42.34	0	24291
6	36371416	1335682243	36.72	0	16054
7	35460007	1606793084	45.31	0	16608
8	40988899	1459931543	35.62	0	8535
9	56381885	2395789497	42.49	0	8913
ML552055	47661	138747	2.91	0	46
ML552056	46909	1745612	37.21	0	405
ML552057	40232	2877897	71.53	0	1398
ML552058	28202	2809957	99.64	0	2201
ML552059	21634	660098	30.51	0	1018
total	395731502	15860793036	40.08	0	26727
