chrom	length	bases	mean	min	max
1	41732233	1248729167	29.92	0	31946
2	47849963	1230826830	25.72	0	18701
3	50382502	1233259590	24.48	0	18719
4	39677845	1088849135	27.44	0	20690
5	46702114	1301511105	27.87	0	42905
6	36371416	983712243	27.05	0	22317
7	35460007	1220877274	34.43	0	24189
8	40988899	1008907173	24.61	0	19456
9	56381885	1915814201	33.98	0	20716
ML552055	47661	175464	3.68	0	36
ML552056	46909	1106798	23.59	0	197
ML552057	40232	2244283	55.78	0	1234
ML552058	28202	2400084	85.10	0	1871
ML552059	21634	340698	15.75	0	409
total	395731502	11238754045	28.40	0	42905
