chrom	length	bases	mean	min	max
1	41732233	1319635724	31.62	0	25002
2	47849963	1341621211	28.04	0	10588
3	50382502	1373939810	27.27	0	12528
4	39677845	1152902808	29.06	0	11055
5	46702114	1386187983	29.68	0	26569
6	36371416	1121866517	30.84	0	39420
7	35460007	1272955948	35.90	0	27629
8	40988899	1133158063	27.65	0	19277
9	56381885	1875746606	33.27	0	11688
ML552055	47661	93072	1.95	0	29
ML552056	46909	877593	18.71	0	125
ML552057	40232	9188218	228.38	0	9848
ML552058	28202	1940639	68.81	0	1389
ML552059	21634	875175	40.45	0	1352
total	395731502	11990989367	30.30	0	39420
