chrom	length	bases	mean	min	max
1	41732233	2082210304	49.89	0	28678
2	47849963	2026300976	42.35	0	27795
3	50382502	2032928268	40.35	0	29327
4	39677845	1804592436	45.48	0	30374
5	46702114	2073306239	44.39	0	38381
6	36371416	1594986418	43.85	0	34832
7	35460007	1961406453	55.31	0	35326
8	40988899	1684773813	41.10	0	30249
9	56381885	3105979568	55.09	0	32315
ML552055	47661	1113237	23.36	0	132
ML552056	46909	1336928	28.50	0	204
ML552057	40232	5307523	131.92	0	2909
ML552058	28202	4898586	173.70	0	3773
ML552059	21634	1524327	70.46	0	2139
total	395731502	18380665076	46.45	0	38381
