chrom	length	bases	mean	min	max
1	41732233	1395257657	33.43	0	33398
2	47849963	1423311080	29.75	0	15771
3	50382502	1397549180	27.74	0	16036
4	39677845	1208015378	30.45	0	15954
5	46702114	1408152001	30.15	0	21976
6	36371416	1155868369	31.78	0	37725
7	35460007	1481827427	41.79	0	26791
8	40988899	1176202206	28.70	0	17049
9	56381885	2053668574	36.42	0	17684
ML552055	47661	99337	2.08	0	41
ML552056	46909	947322	20.19	0	133
ML552057	40232	5450318	135.47	0	3357
ML552058	28202	4782148	169.57	0	3951
ML552059	21634	884602	40.89	0	1341
total	395731502	12712015599	32.12	0	37725
