chrom	length	bases	mean	min	max
1	41732233	579208759	13.88	0	12303
2	47849963	605052328	12.64	0	13737
3	50382502	606761988	12.04	0	9315
4	39677845	501835759	12.65	0	12386
5	46702114	586186435	12.55	0	9393
6	36371416	492696832	13.55	0	13689
7	35460007	556981597	15.71	0	12281
8	40988899	452189403	11.03	0	9582
9	56381885	905937533	16.07	0	11562
ML552055	47661	19964	0.42	0	7
ML552056	46909	416662	8.88	0	82
ML552057	40232	3891495	96.73	0	3545
ML552058	28202	1834834	65.06	0	1228
ML552059	21634	403595	18.66	0	331
total	395731502	5293417184	13.38	0	13737
