chrom	length	bases	mean	min	max
1	41732233	1246682928	29.87	0	33439
2	47849963	1179964570	24.66	0	26721
3	50382502	1221041151	24.24	0	28515
4	39677845	1114841965	28.10	0	28911
5	46702114	1247971165	26.72	0	27502
6	36371416	1033759132	28.42	0	34906
7	35460007	1132257499	31.93	0	30584
8	40988899	1006736052	24.56	0	28934
9	56381885	2116667259	37.54	0	30849
ML552055	47661	190643	4.00	0	34
ML552056	46909	1093850	23.32	0	222
ML552057	40232	7842432	194.93	0	7679
ML552058	28202	1676417	59.44	0	1291
ML552059	21634	844477	39.03	0	1296
total	395731502	11311569540	28.58	0	34906
