chrom	length	bases	mean	min	max
1	41732233	1447196887	34.68	0	42229
2	47849963	1454772617	30.40	0	26026
3	50382502	1415584261	28.10	0	27298
4	39677845	1254950107	31.63	0	28016
5	46702114	1436562007	30.76	0	26407
6	36371416	1120278555	30.80	0	31616
7	35460007	1320338372	37.23	0	28518
8	40988899	1159954201	28.30	0	27754
9	56381885	2306496642	40.91	0	29437
ML552055	47661	98393	2.06	0	36
ML552056	46909	1289769	27.50	0	274
ML552057	40232	22668286	563.44	0	25571
ML552058	28202	2630272	93.27	0	2058
ML552059	21634	1251806	57.86	0	1520
total	395731502	12944072175	32.71	0	42229
