chrom	length	bases	mean	min	max
1	41732233	1439384325	34.49	0	23092
2	47849963	1521127318	31.79	0	29284
3	50382502	1474200615	29.26	0	17208
4	39677845	1247366144	31.44	0	18393
5	46702114	1455903784	31.17	0	24436
6	36371416	1190234630	32.72	0	19393
7	35460007	1402528787	39.55	0	37437
8	40988899	1127377256	27.50	0	18417
9	56381885	2139836465	37.95	0	20453
ML552055	47661	107758	2.26	0	51
ML552056	46909	665378	14.18	0	66
ML552057	40232	12149824	301.99	0	14046
ML552058	28202	2748475	97.46	0	1470
ML552059	21634	753378	34.82	0	1116
total	395731502	13014384137	32.89	0	37437
