chrom	length	bases	mean	min	max
1	41732233	1242595907	29.78	0	36443
2	47849963	1199724859	25.07	0	28520
3	50382502	1165512232	23.13	0	30741
4	39677845	1073074647	27.04	0	31022
5	46702114	1202099072	25.74	0	29409
6	36371416	939282550	25.82	0	34893
7	35460007	1103647987	31.12	0	28923
8	40988899	960650252	23.44	0	31265
9	56381885	2109678315	37.42	0	32858
ML552055	47661	81507	1.71	0	26
ML552056	46909	1067034	22.75	0	253
ML552057	40232	16307522	405.34	0	19280
ML552058	28202	1998699	70.87	0	1571
ML552059	21634	881025	40.72	0	1056
total	395731502	11016601608	27.84	0	36443
