chrom	length	bases	mean	min	max
1	41732233	1354662719	32.46	0	28149
2	47849963	1461631370	30.55	0	24970
3	50382502	1338108663	26.56	0	18230
4	39677845	1157535338	29.17	0	18823
5	46702114	1356524090	29.05	0	20317
6	36371416	1119809545	30.79	0	38492
7	35460007	1311680121	36.99	0	25792
8	40988899	1129393991	27.55	0	18925
9	56381885	2011866823	35.68	0	20213
ML552055	47661	70778	1.49	0	25
ML552056	46909	866750	18.48	0	126
ML552057	40232	9803872	243.68	0	12936
ML552058	28202	3093319	109.68	0	2589
ML552059	21634	895541	41.40	0	1372
total	395731502	12255942920	30.97	0	38492
